-8.95271,4.00565,-0.735538
-8.95275,4.00565,-0.735538
-8.9528,4.00564,-0.735539
-8.95285,4.00563,-0.735539
-8.95289,4.00563,-0.73554
-8.95294,4.00562,-0.73554
-8.95298,4.00562,-0.73554
-8.95303,4.00561,-0.735541
-8.95307,4.00561,-0.735541
-8.95312,4.0056,-0.735542
-8.95317,4.0056,-0.735542
-8.95321,4.00559,-0.735543
-8.95326,4.00559,-0.735543
-8.9533,4.00558,-0.735543
-8.95335,4.00557,-0.735544
-8.95339,4.00557,-0.735544
-8.95344,4.00556,-0.735545
-8.95349,4.00556,-0.735545
-8.95353,4.00555,-0.735546
-8.95358,4.00555,-0.735546
-8.95362,4.00554,-0.735546
-8.95367,4.00554,-0.735547
-8.95371,4.00553,-0.735547
-8.95376,4.00553,-0.735548
-8.9538,4.00552,-0.735548
-8.95385,4.00551,-0.735548
-8.95389,4.00551,-0.735549
-8.95394,4.0055,-0.735549
-8.95398,4.0055,-0.73555
-8.95403,4.00549,-0.73555
-8.95407,4.00549,-0.735551
-8.95412,4.00548,-0.735551
-8.95416,4.00548,-0.735551
-8.95421,4.00547,-0.735552
-8.95425,4.00547,-0.735552
-8.9543,4.00546,-0.735553
-8.95434,4.00546,-0.735553
-8.95439,4.00545,-0.735553
-8.95443,4.00545,-0.735554
-8.95448,4.00544,-0.735554
-8.95452,4.00543,-0.735555
-8.95456,4.00543,-0.735555
-8.95461,4.00542,-0.735555
-8.95465,4.00542,-0.735556
-8.9547,4.00541,-0.735556
-8.95474,4.00541,-0.735557
-8.95479,4.0054,-0.735557
-8.95483,4.0054,-0.735557
-8.95487,4.00539,-0.735558
-8.95492,4.00539,-0.735558
-8.95496,4.00538,-0.735559
-8.95501,4.00538,-0.735559
-8.95505,4.00537,-0.735559
-8.95509,4.00537,-0.73556
-8.95514,4.00536,-0.73556
-8.95518,4.00536,-0.735561
-8.95523,4.00535,-0.735561
-8.95527,4.00534,-0.735561
-8.95531,4.00534,-0.735562
-8.95536,4.00533,-0.735562
-8.9554,4.00533,-0.735563
-8.95544,4.00532,-0.735563
-8.95549,4.00532,-0.735563
-8.95553,4.00531,-0.735564
-8.95557,4.00531,-0.735564
-8.95562,4.0053,-0.735564
-8.95566,4.0053,-0.735565
-8.9557,4.00529,-0.735565
-8.95575,4.00529,-0.735566
-8.95579,4.00528,-0.735566
-8.95583,4.00528,-0.735566
-8.95588,4.00527,-0.735567
-8.95592,4.00527,-0.735567
-8.95596,4.00526,-0.735568
-8.95601,4.00526,-0.735568
-8.95605,4.00525,-0.735568
-8.95609,4.00525,-0.735569
-8.95614,4.00524,-0.735569
-8.95618,4.00524,-0.735569
-8.95622,4.00523,-0.73557
-8.95626,4.00523,-0.73557
-8.95631,4.00522,-0.73557
-8.95635,4.00522,-0.735571
-8.95639,4.00521,-0.735571
-8.95644,4.00521,-0.735572
-8.95648,4.0052,-0.735572
-8.95652,4.0052,-0.735572
-8.95656,4.00519,-0.735573
-8.95661,4.00518,-0.735573
-8.95665,4.00518,-0.735573
-8.95669,4.00517,-0.735574
-8.95673,4.00517,-0.735574
-8.95678,4.00516,-0.735575
-8.95682,4.00516,-0.735575
-8.95686,4.00515,-0.735575
-8.9569,4.00515,-0.735576
-8.95694,4.00514,-0.735576
-8.95699,4.00514,-0.735576
-8.95703,4.00513,-0.735577
-8.95707,4.00513,-0.735577
-8.95711,4.00512,-0.735577
-8.95715,4.00512,-0.735578
-8.9572,4.00511,-0.735578
-8.95724,4.00511,-0.735578
-8.95728,4.0051,-0.735579
-8.95732,4.0051,-0.735579
-8.95736,4.00509,-0.73558
-8.95741,4.00509,-0.73558
-8.95745,4.00508,-0.73558
-8.95749,4.00508,-0.735581
-8.95753,4.00507,-0.735581
-8.95757,4.00507,-0.735581
-8.95761,4.00506,-0.735582
-8.95765,4.00506,-0.735582
-8.9577,4.00505,-0.735582
-8.95774,4.00505,-0.735583
-8.95778,4.00504,-0.735583
-8.95782,4.00504,-0.735583
-8.95786,4.00503,-0.735584
-8.9579,4.00503,-0.735584
-8.95794,4.00502,-0.735584
-8.95799,4.00502,-0.735585
-8.95803,4.00502,-0.735585
-8.95807,4.00501,-0.735585
-8.95811,4.00501,-0.735586
-8.95815,4.005,-0.735586
-8.95819,4.005,-0.735586
-8.95823,4.00499,-0.735587
-8.95827,4.00499,-0.735587
-8.95831,4.00498,-0.735587
-8.95835,4.00498,-0.735588
-8.95839,4.00497,-0.735588
-8.95844,4.00497,-0.735588
-8.95848,4.00496,-0.735589
-8.95852,4.00496,-0.735589
-8.95856,4.00495,-0.73559
-8.9586,4.00495,-0.73559
-8.95864,4.00494,-0.73559
-8.95868,4.00494,-0.735591
-8.95872,4.00493,-0.735591
-8.95876,4.00493,-0.735591
-8.9588,4.00492,-0.735592
-8.95884,4.00492,-0.735592
-8.95888,4.00491,-0.735592
-8.95892,4.00491,-0.735592
-8.95896,4.0049,-0.735593
-8.959,4.0049,-0.735593
-8.95904,4.00489,-0.735593
-8.95908,4.00489,-0.735594
-8.95912,4.00488,-0.735594
-8.95916,4.00488,-0.735594
-8.9592,4.00487,-0.735595
-8.95924,4.00487,-0.735595
-8.95928,4.00487,-0.735595
-8.95932,4.00486,-0.735596
-8.95936,4.00486,-0.735596
-8.9594,4.00485,-0.735596
-8.95944,4.00485,-0.735597
-8.95948,4.00484,-0.735597
-8.95952,4.00484,-0.735597
-8.95956,4.00483,-0.735598
-8.9596,4.00483,-0.735598
-8.95964,4.00482,-0.735598
-8.95968,4.00482,-0.735599
-8.95972,4.00481,-0.735599
-8.95976,4.00481,-0.735599
-8.9598,4.0048,-0.7356
-8.95984,4.0048,-0.7356
-8.95988,4.00479,-0.7356
-8.95992,4.00479,-0.735601
-8.95995,4.00478,-0.735601
-8.95999,4.00478,-0.735601
-8.96003,4.00478,-0.735601
-8.96007,4.00477,-0.735602
-8.96011,4.00477,-0.735602
-8.96015,4.00476,-0.735602
-8.96019,4.00476,-0.735603
-8.96023,4.00475,-0.735603
-8.96027,4.00475,-0.735603
-8.96031,4.00474,-0.735604
-8.96035,4.00474,-0.735604
-8.96038,4.00473,-0.735604
-8.96042,4.00473,-0.735605
-8.96046,4.00472,-0.735605
-8.9605,4.00472,-0.735605
-8.96054,4.00471,-0.735605
-8.96058,4.00471,-0.735606
-8.96062,4.00471,-0.735606
-8.96066,4.0047,-0.735606
-8.96069,4.0047,-0.735607
-8.96073,4.00469,-0.735607
-8.96077,4.00469,-0.735607
-8.96081,4.00468,-0.735608
-8.96085,4.00468,-0.735608
-8.96089,4.00467,-0.735608
-8.96092,4.00467,-0.735608
-8.96096,4.00466,-0.735609
-8.961,4.00466,-0.735609
-8.96104,4.00465,-0.735609
-8.96108,4.00465,-0.73561
-8.96112,4.00465,-0.73561
-8.96115,4.00464,-0.73561
-8.96119,4.00464,-0.73561
-8.96123,4.00463,-0.735611
-8.96127,4.00463,-0.735611
-8.96131,4.00462,-0.735611
-8.96134,4.00462,-0.735612
-8.96138,4.00461,-0.735612
-8.96142,4.00461,-0.735612
-8.96146,4.0046,-0.735613
-8.9615,4.0046,-0.735613
-8.96153,4.0046,-0.735613
-8.96157,4.00459,-0.735613
-8.96161,4.00459,-0.735614
-8.96165,4.00458,-0.735614
-8.96168,4.00458,-0.735614
-8.96172,4.00457,-0.735615
-8.96176,4.00457,-0.735615
-8.9618,4.00456,-0.735615
-8.96183,4.00456,-0.735615
-8.96187,4.00456,-0.735616
-8.96191,4.00455,-0.735616
-8.96195,4.00455,-0.735616
-8.96198,4.00454,-0.735617
-8.96202,4.00454,-0.735617
-8.96206,4.00453,-0.735617
-8.96209,4.00453,-0.735617
-8.96213,4.00452,-0.735618
-8.96217,4.00452,-0.735618
-8.96221,4.00452,-0.735618
-8.96224,4.00451,-0.735618
-8.96228,4.00451,-0.735619
-8.96232,4.0045,-0.735619
-8.96235,4.0045,-0.735619
-8.96239,4.00449,-0.73562
-8.96243,4.00449,-0.73562
-8.96247,4.00448,-0.73562
-8.9625,4.00448,-0.73562
-8.96254,4.00448,-0.735621
-8.96258,4.00447,-0.735621
-8.96261,4.00447,-0.735621
-8.96265,4.00446,-0.735622
-8.96269,4.00446,-0.735622
-8.96272,4.00445,-0.735622
-8.96276,4.00445,-0.735622
-8.9628,4.00445,-0.735623
-8.96283,4.00444,-0.735623
-8.96287,4.00444,-0.735623
-8.9629,4.00443,-0.735623
-8.96294,4.00443,-0.735624
-8.96298,4.00442,-0.735624
-8.96301,4.00442,-0.735624
-8.96305,4.00441,-0.735624
-8.96309,4.00441,-0.735625
-8.96312,4.00441,-0.735625
-8.96316,4.0044,-0.735625
-8.96319,4.0044,-0.735626
-8.96323,4.00439,-0.735626
-8.96327,4.00439,-0.735626
-8.9633,4.00438,-0.735626
-8.96334,4.00438,-0.735627
-8.96338,4.00438,-0.735627
-8.96341,4.00437,-0.735627
-8.96345,4.00437,-0.735627
-8.96348,4.00436,-0.735628
-8.96352,4.00436,-0.735628
-8.96355,4.00435,-0.735628
-8.96359,4.00435,-0.735628
-8.96363,4.00435,-0.735629
-8.96366,4.00434,-0.735629
-8.9637,4.00434,-0.735629
-8.96373,4.00433,-0.735629
-8.96377,4.00433,-0.73563
